"effect","term","estimate","std.error","df","statistic","p.value","microbe","model_type","padj","pres"
"fixed","ResponseResponder:I(Days^2)",-2.09605473861507e-08,2.64396412169044e-07,42,-0.0792769735950481,0.937188847884102,"s__GGB9083_SGB14011","ZIGMM",1,1
"fixed","ResponseResponder",-0.00083815637297658,0.000596131960996891,40,-1.40599133717803,0.167447613437791,"s__GGB9267_SGB14218","ZIGMM",1,1
"fixed","ResponseResponder:Days",9.52280079232327e-06,2.88658196904616e-05,42,0.329898852498894,0.743116224137413,"s__GGB9267_SGB14218","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.90949480966359e-08,2.40863743686236e-07,42,-0.0792769713050303,0.937188849694596,"s__GGB9267_SGB14218","ZIGMM",1,1
"fixed","ResponseResponder",-0.000637287827248327,0.000453265841241447,40,-1.40599129531328,0.16744762578619,"s__GGB3142_SGB4155","ZIGMM",1,1
"fixed","ResponseResponder:Days",7.24061188462279e-06,2.19479761316306e-05,42,0.329898840840632,0.743116232883722,"s__GGB3142_SGB4155","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.451874392042e-08,1.83139497009433e-07,42,-0.0792769673254708,0.937188852840845,"s__GGB3142_SGB4155","ZIGMM",1,1
"fixed","ResponseResponder",-0.000479615080859349,0.000340634529949529,40,-1.40800488115639,0.166854520592429,"s__GGB9708_SGB15235","ZIGMM",1,1
"fixed","ResponseResponder:Days",5.45052672693355e-06,1.64937884597444e-05,42,0.330459356880706,0.742695759986132,"s__GGB9708_SGB15235","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.09369303108641e-08,1.37626522994573e-07,42,-0.0794681873296714,0.937037675032124,"s__GGB9708_SGB15235","ZIGMM",1,1
"fixed","ResponseResponder",-0.000128224368342354,9.11635578676909e-05,40,-1.40653097950006,0.167288499874606,"s__GGB3140_SGB4153","ZIGMM",1,1
"fixed","ResponseResponder:Days",1.45693005252687e-06,4.41428258719218e-06,42,0.33004911302101,0.743003497932378,"s__GGB3140_SGB4153","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.9219582674766e-09,3.68337645813873e-08,42,-0.0793282549498921,0.937148304809398,"s__GGB3140_SGB4153","ZIGMM",1,1
"fixed","ResponseResponder",0.000824335982034143,0.000784736427506179,40,1.05046223565001,0.299810934705852,"s__GGB9293_SGB14250","ZIGMM",1,2
"fixed","ResponseResponder:Days",-2.33484553406888e-05,3.77109264453628e-05,42,-0.619142979012117,0.539166272302376,"s__GGB9293_SGB14250","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",1.43159691313795e-07,3.15376657177502e-07,42,0.453932426689466,0.652214541393819,"s__GGB9293_SGB14250","ZIGMM",1,2
"fixed","ResponseResponder",-0.00216628298550608,0.0134793308467155,40,-0.16071146336125,0.873129583898255,"c__CFGB2164","ZIGMM",1,1
"fixed","ResponseResponder:Days",0.000355082576716414,0.000643871269391043,42,0.551480697457183,0.584226522487382,"c__CFGB2164","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.04757263902218e-06,5.39031592260916e-06,42,-0.194343458539831,0.846843944731328,"c__CFGB2164","ZIGMM",1,1
"fixed","ResponseResponder",-0.00216628298550608,0.0134793308467155,40,-0.16071146336125,0.873129583898255,"o__OFGB2164","ZIGMM",1,1
"fixed","ResponseResponder:Days",0.000355082576716414,0.000643871269391043,42,0.551480697457183,0.584226522487382,"o__OFGB2164","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.04757263902218e-06,5.39031592260916e-06,42,-0.194343458539831,0.846843944731328,"o__OFGB2164","ZIGMM",1,1
"fixed","ResponseResponder",-0.00216628298550608,0.0134793308467155,40,-0.16071146336125,0.873129583898255,"f__FGB2164","ZIGMM",1,1
"fixed","ResponseResponder:Days",0.000355082576716414,0.000643871269391043,42,0.551480697457183,0.584226522487382,"f__FGB2164","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.04757263902218e-06,5.39031592260916e-06,42,-0.194343458539831,0.846843944731328,"f__FGB2164","ZIGMM",1,1
"fixed","ResponseResponder",-3.79429361302135e-05,0.000253336788402616,40,-0.149772705217659,0.881696595900129,"g__GGB48168","ZIGMM",1,1
"fixed","ResponseResponder:Days",5.34225581448894e-06,1.2103062568463e-05,42,0.441397025279312,0.661189736729519,"g__GGB48168","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-3.38630775926261e-09,1.0132137430667e-07,42,-0.0334214550723845,0.973496831085254,"g__GGB48168","ZIGMM",1,1
"fixed","ResponseResponder",0.00243878201081504,0.00236730735332957,40,1.03019238603933,0.309108925368491,"g__GGB84235","ZIGMM",1,2
"fixed","ResponseResponder:Days",-6.25788404475144e-05,0.000113806714465887,42,-0.549869493563775,0.585321314667368,"g__GGB84235","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",3.779350455534e-07,9.51685495367919e-07,42,0.397121788020202,0.69328860143963,"g__GGB84235","ZIGMM",1,2
"fixed","ResponseResponder",-0.00216628298550608,0.0134793308467155,40,-0.16071146336125,0.873129583898255,"g__GGB6132","ZIGMM",1,1
"fixed","ResponseResponder:Days",0.000355082576716414,0.000643871269391043,42,0.551480697457183,0.584226522487382,"g__GGB6132","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.04757263902218e-06,5.39031592260916e-06,42,-0.194343458539831,0.846843944731328,"g__GGB6132","ZIGMM",1,1
"fixed","ResponseResponder",0.00698168359656157,0.00732100364157804,40,0.953651157460245,0.345988036520771,"g__GGB51959","ZIGMM",1,2
"fixed","ResponseResponder:Days",-0.000115774281992877,0.000354496545463008,42,-0.326587899020749,0.745601562288643,"g__GGB51959","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",4.75492820203289e-07,2.95800962351938e-06,42,0.160747556878316,0.873062936062625,"g__GGB51959","ZIGMM",1,2
"fixed","ResponseResponder",0.00311145046036139,0.00305031766457553,40,1.02004145223818,0.313838854818495,"g__GGB29535","ZIGMM",1,2
"fixed","ResponseResponder:Days",-3.82729380287946e-05,8.97497893518978e-05,42,-0.426440421812369,0.671964787202349,"g__GGB29535","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",1.38279464441362e-07,7.40599063245315e-07,42,0.18671298858443,0.852784658260427,"g__GGB29535","ZIGMM",1,2
"fixed","ResponseResponder",-0.00630218999559363,0.0113940392616384,40,-0.553112890949208,0.583264474227703,"g__Lacticaseibacillus","ZIGMM",1,5
"fixed","ResponseResponder:Days",4.49772704986335e-05,0.000119160584633279,42,0.377450904903267,0.7077392364158,"g__Lacticaseibacillus","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-4.00996728330149e-07,9.67041950560644e-07,42,-0.414663219209539,0.680498891316031,"g__Lacticaseibacillus","ZIGMM",1,5
"fixed","ResponseResponder",-3.79429361302135e-05,0.000253336788402616,40,-0.149772705217659,0.881696595900129,"s__GGB48168_SGB66171","ZIGMM",1,1
"fixed","ResponseResponder:Days",5.34225581448894e-06,1.2103062568463e-05,42,0.441397025279312,0.661189736729519,"s__GGB48168_SGB66171","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-3.38630775926261e-09,1.0132137430667e-07,42,-0.0334214550723845,0.973496831085254,"s__GGB48168_SGB66171","ZIGMM",1,1
"fixed","ResponseResponder",0.00243878201081504,0.00236730735332957,40,1.03019238603933,0.309108925368491,"s__GGB84235_SGB119956","ZIGMM",1,2
"fixed","ResponseResponder:Days",-6.25788404475144e-05,0.000113806714465887,42,-0.549869493563775,0.585321314667368,"s__GGB84235_SGB119956","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",3.779350455534e-07,9.51685495367919e-07,42,0.397121788020202,0.69328860143963,"s__GGB84235_SGB119956","ZIGMM",1,2
"fixed","ResponseResponder",-0.00216628298550608,0.0134793308467155,40,-0.16071146336125,0.873129583898255,"s__GGB6132_SGB8779","ZIGMM",1,1
"fixed","ResponseResponder:Days",0.000355082576716414,0.000643871269391043,42,0.551480697457183,0.584226522487382,"s__GGB6132_SGB8779","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.04757263902218e-06,5.39031592260916e-06,42,-0.194343458539831,0.846843944731328,"s__GGB6132_SGB8779","ZIGMM",1,1
"fixed","ResponseResponder",0.00698168359656157,0.00732100364157804,40,0.953651157460245,0.345988036520771,"s__GGB51959_SGB72479","ZIGMM",1,2
"fixed","ResponseResponder:Days",-0.000115774281992877,0.000354496545463008,42,-0.326587899020749,0.745601562288643,"s__GGB51959_SGB72479","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",4.75492820203289e-07,2.95800962351938e-06,42,0.160747556878316,0.873062936062625,"s__GGB51959_SGB72479","ZIGMM",1,2
"fixed","ResponseResponder",0.00311145046036139,0.00305031766457553,40,1.02004145223818,0.313838854818495,"s__GGB29535_SGB36365","ZIGMM",1,2
"fixed","ResponseResponder:Days",-3.82729380287946e-05,8.97497893518978e-05,42,-0.426440421812369,0.671964787202349,"s__GGB29535_SGB36365","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",1.38279464441362e-07,7.40599063245315e-07,42,0.18671298858443,0.852784658260427,"s__GGB29535_SGB36365","ZIGMM",1,2
"fixed","ResponseResponder",-0.00903004322947325,0.0100517275773432,40,-0.898357338078598,0.374371071257689,"s__Lacticaseibacillus_rhamnosus","ZIGMM",1,3
"fixed","ResponseResponder:Days",2.70920345725869e-06,4.63540418455533e-05,42,0.058445894886264,0.953670655289969,"s__Lacticaseibacillus_rhamnosus","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-7.61036093929966e-08,3.75644346171129e-07,42,-0.202594848474911,0.84042995672951,"s__Lacticaseibacillus_rhamnosus","ZIGMM",1,3
"fixed","ResponseResponder",0.00355044672243953,0.00342024652458963,40,1.0380674892625,0.305473288381454,"c__CFGB9718","ZIGMM",1,3
"fixed","ResponseResponder:Days",-2.2882608109378e-05,0.000148542590454241,42,-0.154047455611238,0.87831016139674,"c__CFGB9718","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-2.90826171515315e-07,1.24341207868682e-06,42,-0.233893635505342,0.816203917181965,"c__CFGB9718","ZIGMM",1,3
"fixed","ResponseResponder",-0.00383912367151685,0.00406406299762783,40,-0.944651614346954,0.350508209165595,"c__CFGB9491","ZIGMM",1,5
"fixed","ResponseResponder:Days",6.86484483352807e-06,1.23888820250096e-05,42,0.554113342888397,0.582439801680936,"c__CFGB9491","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-6.405336892812e-08,1.00305793261764e-07,42,-0.638580951759809,0.526562683650426,"c__CFGB9491","ZIGMM",1,5
"fixed","ResponseResponder",0.00355044672243953,0.00342024652458963,40,1.0380674892625,0.305473288381454,"o__OFGB9718","ZIGMM",1,3
"fixed","ResponseResponder:Days",-2.2882608109378e-05,0.000148542590454241,42,-0.154047455611238,0.87831016139674,"o__OFGB9718","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-2.90826171515315e-07,1.24341207868682e-06,42,-0.233893635505342,0.816203917181965,"o__OFGB9718","ZIGMM",1,3
"fixed","ResponseResponder",-0.00383912367151685,0.00406406299762783,40,-0.944651614346954,0.350508209165595,"o__OFGB9491","ZIGMM",1,5
"fixed","ResponseResponder:Days",6.86484483352807e-06,1.23888820250096e-05,42,0.554113342888397,0.582439801680936,"o__OFGB9491","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-6.405336892812e-08,1.00305793261764e-07,42,-0.638580951759809,0.526562683650426,"o__OFGB9491","ZIGMM",1,5
"fixed","ResponseResponder",0.00355044672243953,0.00342024652458963,40,1.0380674892625,0.305473288381454,"f__FGB9718","ZIGMM",1,3
"fixed","ResponseResponder:Days",-2.2882608109378e-05,0.000148542590454241,42,-0.154047455611238,0.87831016139674,"f__FGB9718","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-2.90826171515315e-07,1.24341207868682e-06,42,-0.233893635505342,0.816203917181965,"f__FGB9718","ZIGMM",1,3
"fixed","ResponseResponder",-0.00383912367151685,0.00406406299762783,40,-0.944651614346954,0.350508209165595,"f__FGB9491","ZIGMM",1,5
"fixed","ResponseResponder:Days",6.86484483352807e-06,1.23888820250096e-05,42,0.554113342888397,0.582439801680936,"f__FGB9491","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-6.405336892812e-08,1.00305793261764e-07,42,-0.638580951759809,0.526562683650426,"f__FGB9491","ZIGMM",1,5
"fixed","ResponseResponder",0.00534368487248549,0.00479830429084621,40,1.11366110787924,0.27207211445262,"g__Mordavella","ZIGMM",1,1
"fixed","ResponseResponder:Days",-0.000157946835147311,0.00023210587346339,42,-0.680494779345702,0.499925601573131,"g__Mordavella","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",9.92418850756595e-07,1.93751942650179e-06,42,0.512211045309836,0.611186438734646,"g__Mordavella","ZIGMM",1,1
"fixed","ResponseResponder",0.00355044672243953,0.00342024652458963,40,1.0380674892625,0.305473288381454,"g__GGB3569","ZIGMM",1,3
"fixed","ResponseResponder:Days",-2.2882608109378e-05,0.000148542590454241,42,-0.154047455611238,0.87831016139674,"g__GGB3569","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-2.90826171515315e-07,1.24341207868682e-06,42,-0.233893635505342,0.816203917181965,"g__GGB3569","ZIGMM",1,3
"fixed","ResponseResponder",-0.0183335270058207,0.014486802379266,40,-1.26553303661133,0.213002486310774,"g__GGB3532","ZIGMM",1,7
"fixed","ResponseResponder:Days",0.000299045773392265,0.000239987465268671,42,1.24608913660335,0.219637682762724,"g__GGB3532","ZIGMM",1,7
"fixed","ResponseResponder:I(Days^2)",-1.89452372223416e-06,1.97741331061685e-06,42,-0.958081809231459,0.343504429618249,"g__GGB3532","ZIGMM",1,7
"fixed","ResponseResponder",0.00460964446790559,0.00315363800817759,40,1.46169105520433,0.151638158057597,"g__GGB3451","ZIGMM",1,3
"fixed","ResponseResponder:Days",-0.000123102421664458,0.000148951939360601,42,-0.826457327060617,0.413215259720303,"g__GGB3451","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",7.80271165759757e-07,1.24835818684462e-06,42,0.62503788895076,0.535327521555109,"g__GGB3451","ZIGMM",1,3
"fixed","ResponseResponder",0.000454702386624313,0.00130624395389142,40,0.348099132072316,0.729591094424954,"g__GGB3446","ZIGMM",1,2
"fixed","ResponseResponder:Days",-1.62346037606187e-05,6.31766197534243e-05,42,-0.256971706051728,0.798455349351797,"g__GGB3446","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",1.26460741870935e-07,5.27400622200186e-07,42,0.239781176865837,0.811666312173052,"g__GGB3446","ZIGMM",1,2
"fixed","ResponseResponder",0.00127603945639847,0.00114580667674498,40,1.11366034279313,0.272072438853351,"g__GGB3677","ZIGMM",1,1
"fixed","ResponseResponder:Days",-3.77167506902358e-05,5.54255145040472e-05,42,-0.680494372090703,0.499925856746812,"g__GGB3677","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",2.36983770580466e-07,4.62668202624323e-07,42,0.512211060185807,0.61118642841429,"g__GGB3677","ZIGMM",1,1
"fixed","ResponseResponder",0.000948736556838688,0.00147320698109332,40,0.643994068053219,0.523255028147924,"g__GGB33516","ZIGMM",1,2
"fixed","ResponseResponder:Days",2.32627259947932e-05,2.76140146662982e-05,42,0.842424626622094,0.40432208516711,"g__GGB33516","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",-2.10534408208059e-07,2.27817288961596e-07,42,-0.924137097617511,0.36069418193637,"g__GGB33516","ZIGMM",1,2
"fixed","ResponseResponder",9.34240296158617e-05,8.38569267636813e-05,40,1.1140884029669,0.271890981909227,"g__GGB3003","ZIGMM",1,1
"fixed","ResponseResponder:Days",-2.76112551740963e-06,4.05616429059995e-06,42,-0.680723294125059,0.49978243240865,"g__GGB3003","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",1.73432642668545e-08,3.38597512489071e-08,42,0.512208850542407,0.611187961377904,"g__GGB3003","ZIGMM",1,1
"fixed","ResponseResponder",-0.00383912367151685,0.00406406299762783,40,-0.944651614346954,0.350508209165595,"g__GGB9491","ZIGMM",1,5
"fixed","ResponseResponder:Days",6.86484483352807e-06,1.23888820250096e-05,42,0.554113342888397,0.582439801680936,"g__GGB9491","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",-6.405336892812e-08,1.00305793261764e-07,42,-0.638580951759809,0.526562683650426,"g__GGB9491","ZIGMM",1,5
"fixed","ResponseResponder",1.14456356878212e-05,1.23029188337092e-05,40,0.930318718876762,0.35778702203136,"g__Murimonas","ZIGMM",1,2
"fixed","ResponseResponder:Days",-8.7601763414512e-08,5.95729952203726e-07,42,-0.147049452676427,0.883796606347575,"g__Murimonas","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",7.56323195065462e-11,4.97092260423718e-09,42,0.0152149461031797,0.987932745203232,"g__Murimonas","ZIGMM",1,2
"fixed","ResponseResponder",0.00534368487248549,0.00479830429084621,40,1.11366110787924,0.27207211445262,"s__Mordavella_massiliensis","ZIGMM",1,1
"fixed","ResponseResponder:Days",-0.000157946835147311,0.00023210587346339,42,-0.680494779345702,0.499925601573131,"s__Mordavella_massiliensis","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",9.92418850756595e-07,1.93751942650179e-06,42,0.512211045309836,0.611186438734646,"s__Mordavella_massiliensis","ZIGMM",1,1
"fixed","ResponseResponder",0.00355044672243953,0.00342024652458963,40,1.0380674892625,0.305473288381454,"s__GGB3569_SGB4776","ZIGMM",1,3
"fixed","ResponseResponder:Days",-2.2882608109378e-05,0.000148542590454241,42,-0.154047455611238,0.87831016139674,"s__GGB3569_SGB4776","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-2.90826171515315e-07,1.24341207868682e-06,42,-0.233893635505342,0.816203917181965,"s__GGB3569_SGB4776","ZIGMM",1,3
"fixed","ResponseResponder",-0.0183335270058207,0.014486802379266,40,-1.26553303661133,0.213002486310774,"s__GGB3532_SGB4720","ZIGMM",1,7
"fixed","ResponseResponder:Days",0.000299045773392265,0.000239987465268671,42,1.24608913660335,0.219637682762724,"s__GGB3532_SGB4720","ZIGMM",1,7
"fixed","ResponseResponder:I(Days^2)",-1.89452372223416e-06,1.97741331061685e-06,42,-0.958081809231459,0.343504429618249,"s__GGB3532_SGB4720","ZIGMM",1,7
"fixed","ResponseResponder",0.00460964446790559,0.00315363800817759,40,1.46169105520433,0.151638158057597,"s__GGB3451_SGB4605","ZIGMM",1,3
"fixed","ResponseResponder:Days",-0.000123102421664458,0.000148951939360601,42,-0.826457327060617,0.413215259720303,"s__GGB3451_SGB4605","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",7.80271165759757e-07,1.24835818684462e-06,42,0.62503788895076,0.535327521555109,"s__GGB3451_SGB4605","ZIGMM",1,3
"fixed","ResponseResponder",0.000454702386624313,0.00130624395389142,40,0.348099132072316,0.729591094424954,"s__GGB3446_SGB4597","ZIGMM",1,2
"fixed","ResponseResponder:Days",-1.62346037606187e-05,6.31766197534243e-05,42,-0.256971706051728,0.798455349351797,"s__GGB3446_SGB4597","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",1.26460741870935e-07,5.27400622200186e-07,42,0.239781176865837,0.811666312173052,"s__GGB3446_SGB4597","ZIGMM",1,2
"fixed","ResponseResponder",0.00127603945639847,0.00114580667674498,40,1.11366034279313,0.272072438853351,"s__GGB3677_SGB4990","ZIGMM",1,1
"fixed","ResponseResponder:Days",-3.77167506902358e-05,5.54255145040472e-05,42,-0.680494372090703,0.499925856746812,"s__GGB3677_SGB4990","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",2.36983770580466e-07,4.62668202624323e-07,42,0.512211060185807,0.61118642841429,"s__GGB3677_SGB4990","ZIGMM",1,1
"fixed","ResponseResponder",0.000948736556838688,0.00147320698109332,40,0.643994068053219,0.523255028147924,"s__GGB33516_SGB54324","ZIGMM",1,2
"fixed","ResponseResponder:Days",2.32627259947932e-05,2.76140146662982e-05,42,0.842424626622094,0.40432208516711,"s__GGB33516_SGB54324","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",-2.10534408208059e-07,2.27817288961596e-07,42,-0.924137097617511,0.36069418193637,"s__GGB33516_SGB54324","ZIGMM",1,2
"fixed","ResponseResponder",-0.0182554813680271,0.0200466117855725,40,-0.91065171328182,0.367934218015305,"s__GGB9453_SGB14844","ZIGMM",1,11
"fixed","ResponseResponder:Days",9.53665755565537e-05,0.000308107069900717,42,0.309524139083482,0.758453323426656,"s__GGB9453_SGB14844","ZIGMM",1,11
"fixed","ResponseResponder:I(Days^2)",-1.2151278786782e-06,2.50846848122301e-06,42,-0.48441026378205,0.630611387758466,"s__GGB9453_SGB14844","ZIGMM",1,11
"fixed","ResponseResponder",0.000165674610800216,0.000148765861597053,40,1.11366014367572,0.272072523280275,"s__GGB9695_SGB15210","ZIGMM",1,1
"fixed","ResponseResponder:Days",-4.89695355904678e-06,7.19617300007057e-06,42,-0.680494140288006,0.499926001987413,"s__GGB9695_SGB15210","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",3.07687500368603e-08,6.0070540738584e-08,42,0.5122103057264,0.61118695182833,"s__GGB9695_SGB15210","ZIGMM",1,1
"fixed","ResponseResponder",9.34240296158617e-05,8.38569267636813e-05,40,1.1140884029669,0.271890981909227,"s__GGB3003_SGB3994","ZIGMM",1,1
"fixed","ResponseResponder:Days",-2.76112551740963e-06,4.05616429059995e-06,42,-0.680723294125059,0.49978243240865,"s__GGB3003_SGB3994","ZIGMM",1,1
