"effect","term","estimate","std.error","df","statistic","p.value","microbe","model_type","padj"
"fixed","irAE.sample",-4.93170617793193e-05,0.000779666193280913,45,-0.0632540723252194,0.949844328545882,"s__Parabacteroides_gordonii","ZIGMM",1
"fixed","irAE.sample",-0.0320069279114407,0.0284295806101494,45,-1.12583187034473,0.266205313449657,"s__Adlercreutzia_equolifaciens","ZIGMM",1
"fixed","irAE.sample",-0.000718985698150064,0.00788782026928419,45,-0.0911513794184501,0.927776857483081,"s__Holdemania_filiformis","ZIGMM",1
"fixed","irAE.sample",-0.00764525853731163,0.0150394374927839,45,-0.508347372764434,0.613692911252869,"s__GGB9781_SGB66170","ZIGMM",1
"fixed","irAE.sample",-0.00249192002527647,0.00472558320663167,45,-0.527325393779846,0.60055799369699,"s__Provencibacterium_massiliense","ZIGMM",1
"fixed","irAE.sample",-0.00210594739466649,0.00488621593639374,45,-0.430997610846641,0.66852771776088,"s__Massilistercora_timonensis","ZIGMM",1
"fixed","irAE.sample",-8.03860137154807e-05,0.000608387520464656,45,-0.132129622997667,0.895470795918369,"s__GGB3441_SGB4591","ZIGMM",1
"fixed","irAE.sample",0.00187482797903081,0.0332159318216738,45,0.0564436364180957,0.955238273611773,"s__Faecalibacillus_faecis","ZIGMM",1
"fixed","irAE.sample",-0.00713365997670908,0.0082936596467039,45,-0.86013416038168,0.394274575107087,"s__Hydrogenoanaerobacterium_saccharovorans","ZIGMM",1
"fixed","irAE.sample",0.00499447677862784,0.00571775102010577,45,0.873503718693831,0.387026274155677,"s__GGB3109_SGB4121","ZIGMM",1
"fixed","irAE.sample",-0.0126345498002686,0.0362672972879267,45,-0.348373072853007,0.729184613361789,"s__Intestinimonas_massiliensis","ZIGMM",1
"fixed","irAE.sample",-0.008722405150752,0.0159178014164916,45,-0.547965445888474,0.586423701675214,"s__Enterocloster_lavalensis","ZIGMM",1
"fixed","irAE.sample",0.00360868073412716,0.0113894472735857,45,0.316844237252529,0.752827085310868,"s__GGB9770_SGB15389","ZIGMM",1
"fixed","irAE.sample",-0.000968541003543841,0.00811888322022444,45,-0.119294855865296,0.905572744795471,"s__Lawsonibacter_faecis","ZIGMM",1
"fixed","irAE.sample",-2.28668360193359e-05,0.000274520258210224,45,-0.083297444671004,0.933984476035061,"s__GGB58071_SGB79702","ZIGMM",1
"fixed","irAE.sample",-0.0112962127650226,0.104515101728859,45,-0.108082110414322,0.91441104159321,"s__Lachnospira_sp_NSJ_43","ZIGMM",1
"fixed","irAE.sample",0.000907018281059633,0.00212789039886677,45,0.426252349060212,0.671956103536218,"s__Anaerotruncus_rubiinfantis","ZIGMM",1
"fixed","irAE.sample",-0.00154868592027303,0.00250100805370623,45,-0.619224683414372,0.538890885539734,"s__GGB58158_SGB79798","ZIGMM",1
"fixed","irAE.sample",-0.0302238586882251,0.0565584255226447,45,-0.534382957250536,0.595707081299493,"s__GGB3167_SGB4181","ZIGMM",1
"fixed","irAE.sample",0.00235621165979968,0.0107999432642619,45,0.218168892386372,0.828283883688442,"s__GGB33586_SGB53517","ZIGMM",1
"fixed","irAE.sample",0.00106255619203093,0.000756602802010153,45,1.40437781780337,0.167071212352984,"s__Anaerofilum_hominis","ZIGMM",1
"fixed","irAE.sample",-0.419736901596498,0.895583061374287,45,-0.468674453213088,0.641564889420247,"k__Archaea","ZIGMM",1
"fixed","irAE.sample",0.0414697351003489,0.0158983537693698,45,2.60842950798123,0.0123010295472083,"p__Elusimicrobia","ZIGMM",1
"fixed","irAE.sample",-0.305678762245403,0.893507129947228,45,-0.342111161735729,0.733859933525601,"p__Euryarchaeota","ZIGMM",1
"fixed","irAE.sample",-0.152122335500085,0.0773809553184796,45,-1.96588856875687,0.0554997156531284,"p__Tenericutes","ZIGMM",1
"fixed","irAE.sample",0.0180269862045465,0.00849907921111574,45,2.12105167592384,0.0394606834683089,"p__Lentisphaerae","ZIGMM",1
"fixed","irAE.sample",2.53780637030899,0.441987112370368,45,5.74181078877793,7.53540851048287e-07,"c__CFGB2831","ZIGMM",0.00189063399528015
"fixed","irAE.sample",-0.446837567326787,0.486342257010652,45,-0.918771833797284,0.363113615717991,"c__CFGB1765","ZIGMM",1
"fixed","irAE.sample",-0.0889376749370093,0.201584211494383,45,-0.44119365439236,0.661185420253678,"c__CFGB2875","ZIGMM",1
"fixed","irAE.sample",0.0414697351003489,0.0158983537693698,45,2.60842950798123,0.0123010295472083,"c__Elusimicrobia","ZIGMM",1
"fixed","irAE.sample",0.129021640699726,0.037817388565073,45,3.41170148429778,0.00137429413094185,"c__CFGB74971","ZIGMM",1
"fixed","irAE.sample",0.00224475676327484,0.011488225487649,45,0.195396300820191,0.845962325682777,"c__CFGB1249","ZIGMM",1
"fixed","irAE.sample",-0.305678762245403,0.893507129947228,45,-0.342111161735729,0.733859933525601,"c__Methanobacteria","ZIGMM",1
"fixed","irAE.sample",-0.133887070571767,0.0895322574209535,45,-1.49540595120115,0.141789087777911,"c__CFGB1787","ZIGMM",1
"fixed","irAE.sample",-0.144457022173674,0.592515064996857,45,-0.243803121148389,0.808491409767503,"c__CFGB9119","ZIGMM",1
"fixed","irAE.sample",0.0191192785513094,0.0076606885223157,45,2.49576503412384,0.016301533645227,"c__Lentisphaeria","ZIGMM",1
"fixed","irAE.sample",-0.0366337200671423,0.0596545112678481,45,-0.614098067163057,0.542242876506748,"c__CFGB72899","ZIGMM",1
"fixed","irAE.sample",0.000156450784767063,0.00988654064701419,45,0.0158246236325658,0.98744425825766,"c__CFGB2915","ZIGMM",1
"fixed","irAE.sample",-0.295639467048908,0.664563979156848,45,-0.444862310208258,0.658551748823963,"c__CFGB73062","ZIGMM",1
"fixed","irAE.sample",0.00377299318800124,0.00542226998741323,45,0.695832777925025,0.49011184444226,"c__CFGB3043","ZIGMM",1
"fixed","irAE.sample",-0.00339646333841036,0.00218589856726532,45,-1.55380647083708,0.12723614920285,"c__CFGB12107","ZIGMM",1
"fixed","irAE.sample",0.000656263314415174,0.00253972866487737,45,0.258398987061424,0.797277224265724,"c__CFGB2165","ZIGMM",1
"fixed","irAE.sample",0.00332391754382351,0.00386747385730486,45,0.859454431099854,0.394645344803463,"c__CFGB3047","ZIGMM",1
"fixed","irAE.sample",-0.0458898522924895,0.0397679688366397,45,-1.15394005866876,0.254616667167196,"c__CFGB2932","ZIGMM",1
"fixed","irAE.sample",0.000104583743483181,0.000668735842742579,45,0.156390216881854,0.87642496563514,"c__CFGB2845","ZIGMM",1
"fixed","irAE.sample",0.00600933138901076,0.00676848441294921,45,0.887840027748891,0.379347840059584,"c__CFGB1226","ZIGMM",1
"fixed","irAE.sample",0.0144578795250591,0.0125699727695541,45,1.15019179357951,0.256140735590122,"c__CFGB667","ZIGMM",1
"fixed","irAE.sample",0.0233610959447375,0.0141316141600383,45,1.65310881546699,0.10526963208948,"c__CFGB72939","ZIGMM",1
"fixed","irAE.sample",2.53780637030899,0.441987112370368,45,5.74181078877793,7.53540851048287e-07,"o__OFGB2831","ZIGMM",0.00189063399528015
"fixed","irAE.sample",-0.446837567326787,0.486342257010652,45,-0.918771833797284,0.363113615717991,"o__OFGB1765","ZIGMM",1
"fixed","irAE.sample",-0.0889376749370093,0.201584211494383,45,-0.44119365439236,0.661185420253678,"o__OFGB2875","ZIGMM",1
"fixed","irAE.sample",0.0414697351003489,0.0158983537693698,45,2.60842950798123,0.0123010295472083,"o__Elusimicrobiales","ZIGMM",1
"fixed","irAE.sample",0.129021640699726,0.037817388565073,45,3.41170148429778,0.00137429413094185,"o__OFGB74971","ZIGMM",1
"fixed","irAE.sample",0.00224475676327484,0.011488225487649,45,0.195396300820191,0.845962325682777,"o__OFGB1249","ZIGMM",1
"fixed","irAE.sample",-0.305678762245403,0.893507129947228,45,-0.342111161735729,0.733859933525601,"o__Methanobacteriales","ZIGMM",1
"fixed","irAE.sample",-0.133887070571767,0.0895322574209535,45,-1.49540595120115,0.141789087777911,"o__OFGB1787","ZIGMM",1
"fixed","irAE.sample",-0.144457022173674,0.592515064996857,45,-0.243803121148389,0.808491409767503,"o__OFGB9119","ZIGMM",1
"fixed","irAE.sample",0.0191192785513094,0.0076606885223157,45,2.49576503412384,0.016301533645227,"o__Victivallales","ZIGMM",1
"fixed","irAE.sample",-0.0366337200671423,0.0596545112678481,45,-0.614098067163057,0.542242876506748,"o__OFGB72899","ZIGMM",1
"fixed","irAE.sample",0.000156450784767063,0.00988654064701419,45,0.0158246236325658,0.98744425825766,"o__OFGB2915","ZIGMM",1
"fixed","irAE.sample",-0.295639467048908,0.664563979156848,45,-0.444862310208258,0.658551748823963,"o__OFGB73062","ZIGMM",1
"fixed","irAE.sample",0.00377299318800124,0.00542226998741323,45,0.695832777925025,0.49011184444226,"o__OFGB3043","ZIGMM",1
"fixed","irAE.sample",-0.00339646333841036,0.00218589856726532,45,-1.55380647083708,0.12723614920285,"o__OFGB12107","ZIGMM",1
"fixed","irAE.sample",0.000656263314415174,0.00253972866487737,45,0.258398987061424,0.797277224265724,"o__OFGB2165","ZIGMM",1
"fixed","irAE.sample",0.00332391754382351,0.00386747385730486,45,0.859454431099854,0.394645344803463,"o__OFGB3047","ZIGMM",1
"fixed","irAE.sample",-0.0458898522924895,0.0397679688366397,45,-1.15394005866876,0.254616667167196,"o__OFGB2932","ZIGMM",1
"fixed","irAE.sample",0.000104583743483181,0.000668735842742579,45,0.156390216881854,0.87642496563514,"o__OFGB2845","ZIGMM",1
"fixed","irAE.sample",0.00600933138901076,0.00676848441294921,45,0.887840027748891,0.379347840059584,"o__OFGB1226","ZIGMM",1
"fixed","irAE.sample",0.0144578795250591,0.0125699727695541,45,1.15019179357951,0.256140735590122,"o__OFGB667","ZIGMM",1
"fixed","irAE.sample",0.0233610959447375,0.0141316141600383,45,1.65310881546699,0.10526963208948,"o__OFGB72939","ZIGMM",1
"fixed","irAE.sample",2.53780637030899,0.441987112370368,45,5.74181078877793,7.53540851048287e-07,"f__FGB2831","ZIGMM",0.00189063399528015
"fixed","irAE.sample",-7.81381212121067,4.1171599331918,45,-1.89786460764303,0.0641400611425615,"f__Muribaculaceae","ZIGMM",1
"fixed","irAE.sample",-0.446837567326787,0.486342257010652,45,-0.918771833797284,0.363113615717991,"f__FGB1765","ZIGMM",1
"fixed","irAE.sample",-0.0889376749370093,0.201584211494383,45,-0.44119365439236,0.661185420253678,"f__FGB2875","ZIGMM",1
"fixed","irAE.sample",0.0414697351003489,0.0158983537693698,45,2.60842950798123,0.0123010295472083,"f__Elusimicrobiaceae","ZIGMM",1
"fixed","irAE.sample",0.129021640699726,0.037817388565073,45,3.41170148429778,0.00137429413094185,"f__FGB74971","ZIGMM",1
"fixed","irAE.sample",0.00224475676327484,0.011488225487649,45,0.195396300820191,0.845962325682777,"f__FGB1249","ZIGMM",1
"fixed","irAE.sample",-0.305678762245403,0.893507129947228,45,-0.342111161735729,0.733859933525601,"f__Methanobacteriaceae","ZIGMM",1
"fixed","irAE.sample",-0.133887070571767,0.0895322574209535,45,-1.49540595120115,0.141789087777911,"f__FGB1787","ZIGMM",1
"fixed","irAE.sample",-0.144457022173674,0.592515064996857,45,-0.243803121148389,0.808491409767503,"f__FGB9119","ZIGMM",1
"fixed","irAE.sample",0.0191192785513094,0.0076606885223157,45,2.49576503412384,0.016301533645227,"f__Victivallaceae","ZIGMM",1
"fixed","irAE.sample",-0.0366337200671423,0.0596545112678481,45,-0.614098067163057,0.542242876506748,"f__FGB72899","ZIGMM",1
"fixed","irAE.sample",0.000156450784767063,0.00988654064701419,45,0.0158246236325658,0.98744425825766,"f__FGB2915","ZIGMM",1
"fixed","irAE.sample",-0.295639467048908,0.664563979156848,45,-0.444862310208258,0.658551748823963,"f__FGB73062","ZIGMM",1
"fixed","irAE.sample",0.00377299318800124,0.00542226998741323,45,0.695832777925025,0.49011184444226,"f__FGB3043","ZIGMM",1
"fixed","irAE.sample",-0.00339646333841036,0.00218589856726532,45,-1.55380647083708,0.12723614920285,"f__FGB12107","ZIGMM",1
"fixed","irAE.sample",0.000656263314415174,0.00253972866487737,45,0.258398987061424,0.797277224265724,"f__FGB2165","ZIGMM",1
"fixed","irAE.sample",0.00332391754382351,0.00386747385730486,45,0.859454431099854,0.394645344803463,"f__FGB3047","ZIGMM",1
"fixed","irAE.sample",-0.0458898522924895,0.0397679688366397,45,-1.15394005866876,0.254616667167196,"f__FGB2932","ZIGMM",1
"fixed","irAE.sample",0.000104583743483181,0.000668735842742579,45,0.156390216881854,0.87642496563514,"f__FGB2845","ZIGMM",1
"fixed","irAE.sample",0.00600933138901076,0.00676848441294921,45,0.887840027748891,0.379347840059584,"f__FGB1226","ZIGMM",1
"fixed","irAE.sample",0.0144578795250591,0.0125699727695541,45,1.15019179357951,0.256140735590122,"f__FGB667","ZIGMM",1
"fixed","irAE.sample",0.0233610959447375,0.0141316141600383,45,1.65310881546699,0.10526963208948,"f__FGB72939","ZIGMM",1
"fixed","irAE.sample",2.53780637030899,0.441987112370368,45,5.74181078877793,7.53540851048287e-07,"g__GGB9049","ZIGMM",0.00189063399528015
"fixed","irAE.sample",0.731556125096337,0.487008405029915,45,1.50214270953168,0.140045665186206,"g__Rikenellaceae_unclassified","ZIGMM",1
"fixed","irAE.sample",0.0987277228335879,0.0377818594041268,45,2.61309857139546,0.0121564987167392,"g__GGB1425","ZIGMM",1
"fixed","irAE.sample",0.0940689708149144,0.0361274826389166,45,2.60380640840951,0.0124456858900768,"g__GGB4581","ZIGMM",1
"fixed","irAE.sample",0.0232087264496703,0.0112349239488345,45,2.06576622639958,0.0446372466668586,"g__GGB1512","ZIGMM",1
"fixed","irAE.sample",-0.0889376749370093,0.201584211494383,45,-0.44119365439236,0.661185420253678,"g__GGB9176","ZIGMM",1
"fixed","irAE.sample",0.0301168194313196,0.0120742174164111,45,2.49430819345569,0.0163602422566109,"g__GGB24147","ZIGMM",1
"fixed","irAE.sample",0.0414697351003489,0.0158983537693698,45,2.60842950798123,0.0123010295472083,"g__GGB12693","ZIGMM",1
"fixed","irAE.sample",0.0311716412067242,0.0119725732415414,45,2.60358743085969,0.0124525761392888,"g__GGB9333","ZIGMM",1
"fixed","irAE.sample",-0.0502930018106398,0.045465261383321,45,-1.10618525618088,0.274525104708253,"g__GGB9667","ZIGMM",1
"fixed","irAE.sample",-0.00518204517475732,0.0214131556152995,45,-0.242002872806602,0.809877436635693,"g__GGB9619","ZIGMM",1
"fixed","irAE.sample",-0.00139113983893765,0.0196742550344909,45,-0.0707086411403557,0.943942953898545,"g__GGB9495","ZIGMM",1
"fixed","irAE.sample",-0.00076305486843841,0.0449371980073029,45,-0.0169804727992699,0.986527259109582,"g__Pseudoruminococcus","ZIGMM",1
"fixed","irAE.sample",0.000859022865596838,0.00364626172789442,45,0.235590017859988,0.814819729912397,"g__GGB3033","ZIGMM",1
"fixed","irAE.sample",-0.0175375452496302,0.0138022615927446,45,-1.27062837722545,0.210390806758194,"g__Marvinbryantia","ZIGMM",1
"fixed","irAE.sample",-0.310282322717121,0.893452946561634,45,-0.347284458472281,0.729996662405346,"g__Methanobrevibacter","ZIGMM",1
"fixed","irAE.sample",-2.736404642088,0.39115195589037,45,-6.99575855592791,1.03385277614257e-08,"g__Muribaculum","ZIGMM",2.5939366153417e-05
"fixed","irAE.sample",-0.133899355820097,0.0894073374416294,45,-1.4976327407973,0.141210914428191,"g__GGB4745","ZIGMM",1
"fixed","irAE.sample",-0.244575181232708,0.717304472135055,45,-0.340964249818115,0.734717362947467,"g__GGB4729","ZIGMM",1
"fixed","irAE.sample",0.0454109008045709,0.0146371894561127,45,3.10243308257561,0.00331111065676104,"g__GGB33544","ZIGMM",1
"fixed","irAE.sample",0.0173090209114583,0.00759286257848313,45,2.27964364329589,0.0274205661288203,"g__Victivallis","ZIGMM",1
"fixed","irAE.sample",-0.0366337200671423,0.0596545112678481,45,-0.614098067163057,0.542242876506748,"g__GGB4613","ZIGMM",1
"fixed","irAE.sample",-0.00743848075170456,0.00602546455485347,45,-1.23450742826342,0.223421745055354,"g__GGB1332","ZIGMM",1
"fixed","irAE.sample",0.000156450784767063,0.00988654064701419,45,0.0158246236325658,0.98744425825766,"g__GGB36267","ZIGMM",1
"fixed","irAE.sample",-0.00139362105779531,0.00888163107913685,45,-0.156910486979014,0.876017293718597,"g__GGB9724","ZIGMM",1
"fixed","irAE.sample",-0.295639467048908,0.664563979156848,45,-0.444862310208258,0.658551748823963,"g__GGB9059","ZIGMM",1
"fixed","irAE.sample",0.00377299318800124,0.00542226998741323,45,0.695832777925025,0.49011184444226,"g__GGB9551","ZIGMM",1
"fixed","irAE.sample",-0.00196823009136615,0.00167405149724506,45,-1.17572852125828,0.245886397617409,"g__GGB9354","ZIGMM",1
"fixed","irAE.sample",-0.00124267089251968,0.00840477203683334,45,-0.147853015771726,0.883119284009343,"g__Traorella","ZIGMM",1
"fixed","irAE.sample",-0.018032061542289,0.026317303717413,45,-0.685178912547866,0.496745519941788,"g__Limosilactobacillus","ZIGMM",1
"fixed","irAE.sample",-0.0236883397077952,0.0238747941261464,45,-0.992190323511649,0.326410068137962,"g__GGB3478","ZIGMM",1
"fixed","irAE.sample",0.00232365757799841,0.00252741450967891,45,0.91938127643875,0.362798334800874,"g__GGB9062","ZIGMM",1
"fixed","irAE.sample",0.000656263314415174,0.00253972866487737,45,0.258398987061424,0.797277224265724,"g__GGB6133","ZIGMM",1
"fixed","irAE.sample",0.00332391754382351,0.00386747385730486,45,0.859454431099854,0.394645344803463,"g__GGB52130","ZIGMM",1
"fixed","irAE.sample",0.0732638930780084,0.135543042960575,45,0.540521235747367,0.591503101209886,"g__GGB9694","ZIGMM",1
"fixed","irAE.sample",-0.00582522856739048,0.0165412854077067,45,-0.352162992404234,0.726359987002663,"g__Turicimonas","ZIGMM",1
"fixed","irAE.sample",-0.0264399846804389,0.0450870880144068,45,-0.586420322199351,0.560523406052261,"g__Eubacteriaceae_unclassified","ZIGMM",1
"fixed","irAE.sample",0.00761939317562927,0.00385987817741525,45,1.97399835575421,0.0545397139733287,"g__GGB3475","ZIGMM",1
"fixed","irAE.sample",-0.0458898522924895,0.0397679688366397,45,-1.15394005866876,0.254616667167196,"g__GGB9261","ZIGMM",1
"fixed","irAE.sample",0.000289439570881362,0.000486011769221621,45,0.595540250691702,0.554465931495556,"g__GGB9115","ZIGMM",1
"fixed","irAE.sample",-0.0012988553879469,0.00356954911723638,45,-0.36387099470773,0.717658430246497,"g__GGB2996","ZIGMM",1
"fixed","irAE.sample",0.0144578795250591,0.0125699727695541,45,1.15019179357951,0.256140735590122,"g__GGB1661","ZIGMM",1
"fixed","irAE.sample",0.0233610959447375,0.0141316141600383,45,1.65310881546699,0.10526963208948,"g__GGB74511","ZIGMM",1
"fixed","irAE.sample",2.53780637030899,0.441987112370368,45,5.74181078877793,7.53540851048287e-07,"s__GGB9049_SGB13954","ZIGMM",0.00189063399528015
"fixed","irAE.sample",1.52363522227623,0.224299698151275,45,6.79285453718549,2.06845963442627e-08,"s__Bacteroides_rodentium","ZIGMM",5.1897652227755e-05
"fixed","irAE.sample",0.10824010278291,0.107862046162722,45,1.00350500137572,0.320983050020911,"s__Roseburia_sp_AF02_12","ZIGMM",1
"fixed","irAE.sample",0.731556125096337,0.487008405029915,45,1.50214270953168,0.140045665186206,"s__Rikenellaceae_bacterium","ZIGMM",1
"fixed","irAE.sample",0.0987277228335879,0.0377818594041268,45,2.61309857139546,0.0121564987167392,"s__GGB1425_SGB1964","ZIGMM",1
"fixed","irAE.sample",0.0940689708149144,0.0361274826389166,45,2.60380640840951,0.0124456858900768,"s__GGB4581_SGB6331","ZIGMM",1
"fixed","irAE.sample",0.0232087264496703,0.0112349239488345,45,2.06576622639958,0.0446372466668586,"s__GGB1512_SGB2092","ZIGMM",1
"fixed","irAE.sample",-0.0889376749370093,0.201584211494383,45,-0.44119365439236,0.661185420253678,"s__GGB9176_SGB14114","ZIGMM",1
"fixed","irAE.sample",0.0301168194313196,0.0120742174164111,45,2.49430819345569,0.0163602422566109,"s__GGB24147_SGB35951","ZIGMM",1
"fixed","irAE.sample",0.0414697351003489,0.0158983537693698,45,2.60842950798123,0.0123010295472083,"s__GGB12693_SGB19690","ZIGMM",1
"fixed","irAE.sample",0.0311716412067242,0.0119725732415414,45,2.60358743085969,0.0124525761392888,"s__GGB9333_SGB14296","ZIGMM",1
"fixed","irAE.sample",-0.0502930018106398,0.045465261383321,45,-1.10618525618088,0.274525104708253,"s__GGB9667_SGB15164","ZIGMM",1
"fixed","irAE.sample",-0.0230473650480094,0.0178687142433371,45,-1.28981664456374,0.203703830102513,"s__GGB9619_SGB15066","ZIGMM",1
"fixed","irAE.sample",-0.00139113983893765,0.0196742550344909,45,-0.0707086411403557,0.943942953898545,"s__GGB9495_SGB14892","ZIGMM",1
